Código IBGE,Município,UF,Operadora,Tecnologia,% área coberta,% moradores cobertos,% domicílios cobertos,Área km2,Moradores,Domicílios,Tipo de compromisso,Compromisso,Origem compromisso,Operadora com compromisso,Status compromisso,Prazo compromisso
2502052,Bernardino Batista,PB,Todas,4G,"91,75","97,25","97,38","50,62848846",3060,799,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido com atraso,30/04/2010
2502052,Bernardino Batista,PB,Todas,4G,"91,75","97,25","97,38","50,62848846",3060,799,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2502052,Bernardino Batista,PB,Todas,4G,"91,75","97,25","97,38","50,62848846",3060,799,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502102,Boa Ventura,PB,Todas,4G,"89,14","98,35","98,52","170,5806275",5743,1492,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2502102,Boa Ventura,PB,Todas,4G,"89,14","98,35","98,52","170,5806275",5743,1492,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2502102,Boa Ventura,PB,Todas,4G,"89,14","98,35","98,52","170,5806275",5743,1492,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2502102,Boa Ventura,PB,Todas,4G,"89,14","98,35","98,52","170,5806275",5743,1492,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502151,Boa Vista,PB,Todas,4G,"47,92","77,45","77,86","476,5435495",6204,1730,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,08/11/2022
2502151,Boa Vista,PB,Todas,4G,"47,92","77,45","77,86","476,5435495",6204,1730,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido com atraso,30/04/2014
2502151,Boa Vista,PB,Todas,4G,"47,92","77,45","77,86","476,5435495",6204,1730,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2502151,Boa Vista,PB,Todas,4G,"47,92","77,45","77,86","476,5435495",6204,1730,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2502151,Boa Vista,PB,Todas,4G,"47,92","77,45","77,86","476,5435495",6204,1730,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2502151,Boa Vista,PB,Todas,4G,"47,92","77,45","77,86","476,5435495",6204,1730,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502201,Bom Jesus,PB,Todas,4G,"94,01","96,50","96,60","47,5020214",2400,699,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido com atraso,30/04/2010
2502201,Bom Jesus,PB,Todas,4G,"94,01","96,50","96,60","47,5020214",2400,699,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2502201,Bom Jesus,PB,Todas,4G,"94,01","96,50","96,60","47,5020214",2400,699,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502300,Bom Sucesso,PB,Todas,4G,"79,58","82,29","82,26","184,1012945",5028,1513,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2502300,Bom Sucesso,PB,Todas,4G,"79,58","82,29","82,26","184,1012945",5028,1513,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,08/11/2022
2502300,Bom Sucesso,PB,Todas,4G,"79,58","82,29","82,26","184,1012945",5028,1513,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2502300,Bom Sucesso,PB,Todas,4G,"79,58","82,29","82,26","184,1012945",5028,1513,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502409,Bonito de Santa Fé,PB,Todas,4G,"64,93","87,89","89,07","228,3264688",10782,2801,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2015
2502409,Bonito de Santa Fé,PB,Todas,4G,"64,93","87,89","89,07","228,3264688",10782,2801,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502508,Boqueirão,PB,Todas,4G,"49,28","87,33","87,96","371,9847051",16865,4853,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,-
2502508,Boqueirão,PB,Todas,4G,"49,28","87,33","87,96","371,9847051",16865,4853,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502607,Igaracy,PB,Todas,4G,"74,83","88,11","88,84","192,2595816",6137,1730,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2502607,Igaracy,PB,Todas,4G,"74,83","88,11","88,84","192,2595816",6137,1730,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502706,Borborema,PB,Todas,4G,"100,00","100,00","100,00","25,97862211",5084,1395,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2014
2502706,Borborema,PB,Todas,4G,"100,00","100,00","100,00","25,97862211",5084,1395,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2502706,Borborema,PB,Todas,4G,"100,00","100,00","100,00","25,97862211",5084,1395,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502805,Brejo do Cruz,PB,Todas,4G,"58,91","91,08","91,64","398,9202907",13112,3629,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2016
2502805,Brejo do Cruz,PB,Todas,4G,"58,91","91,08","91,64","398,9202907",13112,3629,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2502904,Brejo dos Santos,PB,Todas,4G,"98,58","99,69","99,71","93,84557682",6182,1826,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2502904,Brejo dos Santos,PB,Todas,4G,"98,58","99,69","99,71","93,84557682",6182,1826,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503001,Caaporã,PB,Todas,4G,"100,00","100,00","100,00","150,1682925",20297,5443,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2013
2503001,Caaporã,PB,Todas,4G,"100,00","100,00","100,00","150,1682925",20297,5443,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503100,Cabaceiras,PB,Todas,4G,"40,15","63,75","65,07","452,9309555",5021,1508,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2503100,Cabaceiras,PB,Todas,4G,"40,15","63,75","65,07","452,9309555",5021,1508,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2016
2503100,Cabaceiras,PB,Todas,4G,"40,15","63,75","65,07","452,9309555",5021,1508,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2503100,Cabaceiras,PB,Todas,4G,"40,15","63,75","65,07","452,9309555",5021,1508,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2013
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2013
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2013
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2013
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Claro,A vencer,31/07/2029
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Telefônica,A vencer,31/07/2029
2503209,Cabedelo,PB,Todas,4G,"100,00","100,00","100,00","31,91477869",57460,17110,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Tim,A vencer,31/07/2029
2503308,Cachoeira dos Índios,PB,Todas,4G,"84,21","91,06","91,85","193,0678236",9530,2597,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido com atraso,30/04/2010
2503308,Cachoeira dos Índios,PB,Todas,4G,"84,21","91,06","91,85","193,0678236",9530,2597,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2503308,Cachoeira dos Índios,PB,Todas,4G,"84,21","91,06","91,85","193,0678236",9530,2597,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503407,Cacimba de Areia,PB,Todas,4G,"87,85","93,76","93,98","220,3804386",3549,1031,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2010
2503407,Cacimba de Areia,PB,Todas,4G,"87,85","93,76","93,98","220,3804386",3549,1031,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2503407,Cacimba de Areia,PB,Todas,4G,"87,85","93,76","93,98","220,3804386",3549,1031,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503506,Cacimba de Dentro,PB,Todas,4G,"89,36","86,28","85,77","163,6874848",16680,4602,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2009
2503506,Cacimba de Dentro,PB,Todas,4G,"89,36","86,28","85,77","163,6874848",16680,4602,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2013
2503506,Cacimba de Dentro,PB,Todas,4G,"89,36","86,28","85,77","163,6874848",16680,4602,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503555,Cacimbas,PB,Todas,4G,"76,51","52,84","53,28","126,5433905",6812,1808,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido com atraso,30/04/2010
2503555,Cacimbas,PB,Todas,4G,"76,51","52,84","53,28","126,5433905",6812,1808,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2503555,Cacimbas,PB,Todas,4G,"76,51","52,84","53,28","126,5433905",6812,1808,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,08/11/2022
2503555,Cacimbas,PB,Todas,4G,"76,51","52,84","53,28","126,5433905",6812,1808,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503605,Caiçara,PB,Todas,4G,"97,09","99,19","99,23","127,9123378",7214,2100,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2010
2503605,Caiçara,PB,Todas,4G,"97,09","99,19","99,23","127,9123378",7214,2100,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2015
2503605,Caiçara,PB,Todas,4G,"97,09","99,19","99,23","127,9123378",7214,2100,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2503605,Caiçara,PB,Todas,4G,"97,09","99,19","99,23","127,9123378",7214,2100,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2013
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,-
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2013
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Claro,A vencer,31/07/2029
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Telefônica,A vencer,31/07/2029
2503704,Cajazeiras,PB,Todas,4G,"45,40","86,24","86,98","565,8995227",58170,17279,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Tim,A vencer,31/07/2029
2503753,Cajazeirinhas,PB,Todas,4G,"66,84","74,44","74,57","287,8948286",3023,824,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido no prazo,N/A
2503753,Cajazeirinhas,PB,Todas,4G,"66,84","74,44","74,57","287,8948286",3023,824,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2503803,Caldas Brandão,PB,Todas,4G,"100,00","100,00","100,00","55,85647236",5632,1703,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,08/11/2022
2503803,Caldas Brandão,PB,Todas,4G,"100,00","100,00","100,00","55,85647236",5632,1703,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2016
